booking_id,site,hotel_id,customer_id,package_id,package_revision_id,nights,revision_number,booked_at,arrival_on,pax,pax_adult,revenue_dkk,discount_code_id
2916,se,1293,314846,37026,38199,2,1,2021.08.30 19:05,2021.09.03,2,2,3670,1037
2921,da,3894,51857,34064,38404,2,1,2021.08.30 19:25,2021.09.17,2,2,2505,672
2926,de,7776,321563,38769,38769,3,1,2021.08.30 19:36,2021.09.07,2,2,1819,436
2931,da,1109,4925,35798,36522,1,1,2021.08.30 19:46,2021.09.05,2,2,2252,47
2936,no,1627,321570,35879,35879,2,1,2021.08.30 20:00,2021.09.07,3,3,2841,0
2941,da,4535,321575,37986,38238,2,1,2021.08.30 20:05,2021.09.01,2,2,2326,116
2946,da,1930,321580,35151,38485,2,1,2021.08.30 20:09,2021.09.20,2,2,1683,519
2951,da,1688,321583,36327,36327,2,1,2021.08.30 20:19,2021.09.22,2,2,4676,0
2956,no,3283,275282,35456,35676,2,1,2021.08.30 20:39,2021.09.20,4,4,1594,915
2961,da,1191,321591,38353,38628,2,1,2021.08.30 20:53,2021.09.01,2,2,4930,903
2966,de,915,321596,36155,36155,3,1,2021.08.30 21:08,2021.09.27,4,4,3547,1034
2971,de,6055,321600,37370,37370,2,1,2021.08.30 21:17,2021.10.22,2,2,3301,1033
2976,da,1191,270467,38353,38628,2,1,2021.08.30 21:28,2021.09.02,2,2,1027,519
2981,se,846,321606,38713,38713,3,1,2021.08.30 21:39,2021.09.06,2,2,2736,1037
2986,de,6140,321611,37468,37468,4,1,2021.08.30 22:19,2021.09.10,2,2,4040,0
2991,se,4893,321615,35783,38422,3,1,2021.08.30 23:14,2021.09.26,2,2,1088,1086
2996,da,3840,275490,35770,36052,2,1,2021.08.31 0:06,2021.09.25,4,4,4400,519
3001,de,7230,321619,36434,36434,4,1,2021.08.31 2:17,2021.09.16,3,2,2601,436
3006,da,1222,251709,33874,35927,3,1,2021.08.31 8:36,2021.10.04,2,2,4976,902
3011,da,1474,321102,38369,38541,2,3,2021.08.31 9:25,2021.09.11,2,2,2328,0
3016,da,1505,321630,36282,37780,3,1,2021.08.31 9:44,2021.09.03,3,3,2756,0
3021,se,7426,321176,35780,38166,2,2,2021.08.31 9:56,2021.09.09,2,2,1002,0
3026,no,6707,284956,35882,35882,2,1,2021.08.31 10:08,2021.09.23,3,3,3789,498
3031,da,505,321639,36029,36609,2,1,2021.08.31 10:17,2021.09.19,4,4,533,0
3036,da,3802,202067,36276,37565,2,1,2021.08.31 10:20,2021.09.08,2,2,1300,133
3041,da,830,204372,35903,38556,2,2,2021.08.31 10:23,2021.09.16,6,6,3774,519
3046,se,7427,207450,36657,36657,2,1,2021.08.31 10:31,2021.09.05,4,4,2399,1086
3051,da,4113,321643,36489,36489,2,1,2021.08.31 10:34,2021.09.25,4,4,4837,519
3056,da,5215,252618,37945,37945,3,1,2021.08.31 10:41,2021.09.07,4,2,4297,0
3061,da,6043,321648,33818,37624,4,1,2021.08.31 10:49,2021.09.13,2,2,3021,519
3066,de,7829,321652,36456,36456,2,1,2021.08.31 10:52,2021.11.26,4,4,1044,1033
3071,de,1099,321655,36091,37441,3,1,2021.08.31 10:57,2021.10.07,5,5,4172,1259
3076,da,314,28148,38612,38612,3,1,2021.08.31 11:07,2021.09.10,2,2,2401,319
3081,de,7461,321661,34493,35539,2,1,2021.08.31 11:14,2021.09.06,4,4,2614,1034
3086,da,830,62610,35903,38556,2,1,2021.08.31 11:20,2021.09.28,2,2,3564,0
3091,da,1124,321668,38071,38071,2,1,2021.08.31 11:24,2021.09.02,2,2,3497,0
3096,de,7690,321670,35070,35340,2,1,2021.08.31 11:29,2021.09.10,2,2,2482,1357
3101,da,5713,311048,38701,38772,4,1,2021.08.31 11:32,2021.09.02,2,2,1762,519
3106,da,6055,321195,37335,37335,6,3,2021.08.31 11:38,2021.09.19,2,2,2760,7
3111,no,3052,321681,36423,37445,2,1,2021.08.31 11:49,2021.09.05,2,2,795,1030
3116,da,4148,282132,35297,38761,2,1,2021.08.31 11:56,2021.11.05,4,4,2613,672
3121,da,995,61455,36601,36601,3,1,2021.08.31 12:08,2021.09.29,2,2,3709,519
3126,da,3615,273544,33875,38033,2,1,2021.08.31 12:23,2021.09.08,2,2,3632,1331
3131,da,301,111912,36117,38569,1,1,2021.08.31 12:29,2021.09.05,2,2,4551,519
3136,da,958,321701,35831,38366,3,1,2021.08.31 12:39,2021.09.26,2,2,875,0
3141,da,5534,264138,35665,35665,4,1,2021.08.31 12:51,2021.09.08,3,3,3645,903
3146,se,4611,151925,37044,38233,2,1,2021.08.31 12:56,2021.09.25,2,2,4697,625
3151,no,4956,321710,37839,37839,2,1,2021.08.31 13:10,2021.09.06,2,2,4995,1159
3156,da,2771,321714,35420,38614,2,1,2021.08.31 13:21,2021.10.17,2,2,656,1313
3161,se,4378,321717,38075,38247,3,1,2021.08.31 13:47,2021.09.25,2,2,2187,1037
3166,da,1191,321721,38353,38628,2,1,2021.08.31 13:58,2021.09.15,2,2,2357,519
3171,no,2921,321724,36151,36151,2,1,2021.08.31 14:02,2021.09.01,2,2,4542,914
3176,da,301,32867,36117,38569,2,1,2021.08.31 14:13,2021.09.05,2,2,2789,561
3181,se,1442,286677,38048,38048,4,1,2021.08.31 14:22,2021.09.02,6,6,2990,1086
3186,da,7516,321738,35263,37987,2,1,2021.08.31 14:32,2021.09.02,2,2,3327,1313
3191,da,1370,144335,38697,38697,5,1,2021.08.31 14:44,2021.09.10,2,2,885,903
3196,da,3894,321741,34064,38404,2,1,2021.08.31 14:53,2021.09.09,2,2,4776,1331
3201,da,3894,252800,34064,38404,2,1,2021.08.31 15:04,2021.09.09,2,2,3523,1099
3206,se,4049,321746,37758,38144,2,1,2021.08.31 15:21,2021.09.02,4,4,4188,0
3211,da,2655,321748,36856,38653,2,1,2021.08.31 15:27,2021.09.09,2,2,1115,519
3216,da,1215,128473,36307,36307,2,1,2021.08.31 15:32,2021.09.14,2,2,3730,561
3221,se,6761,321751,35335,38481,2,1,2021.08.31 15:39,2021.09.18,4,4,981,625
3226,da,2995,262888,35558,37354,2,1,2021.08.31 15:48,2021.09.07,2,2,4229,519
3231,da,1191,321754,38353,38628,2,1,2021.08.31 16:06,2021.09.03,2,2,2151,519
3236,se,2758,321757,36869,36869,3,1,2021.08.31 16:22,2021.09.05,4,4,2440,625
3241,da,3552,169961,36197,37957,3,1,2021.08.31 16:32,2021.09.16,2,2,628,903
3246,se,3951,148216,37913,37913,3,1,2021.08.31 16:44,2021.09.09,2,2,2534,625
3251,da,3854,243368,36279,38684,2,1,2021.08.31 16:59,2021.09.09,2,2,2139,561
3256,da,6043,210012,33818,37624,5,1,2021.08.31 17:10,2021.10.17,2,2,917,902
3261,se,4750,206747,37331,38227,2,1,2021.08.31 17:14,2021.09.15,2,2,2961,1037
3266,se,3636,275114,38720,38720,2,1,2021.08.31 17:20,2021.09.08,2,2,1126,1037
3271,da,1374,294511,37641,37767,2,1,2021.08.31 17:33,2021.09.01,2,2,2633,0
3276,da,884,212643,35385,38134,1,1,2021.08.31 17:46,2021.09.22,2,2,3650,58
3281,de,6055,321774,37370,37370,2,1,2021.08.31 17:55,2021.10.24,2,2,1705,1259
3286,da,301,204828,36117,38569,2,1,2021.08.31 18:08,2021.09.05,2,2,1227,561
3291,da,505,136077,36029,36609,2,1,2021.08.31 18:14,2021.09.08,2,2,823,519
3296,da,1718,217657,36854,38678,2,1,2021.08.31 18:27,2021.09.03,2,2,3295,903
3301,da,7516,152267,35263,37987,3,1,2021.08.31 18:46,2021.09.20,2,2,624,116
3306,no,1617,321792,38559,38559,2,1,2021.08.31 19:03,2021.09.03,2,2,4485,0
3311,se,6295,11854,37099,38179,3,1,2021.08.31 19:38,2021.09.01,2,2,2337,904
3316,da,1505,249849,36282,37780,3,1,2021.08.31 19:45,2021.10.19,4,2,2251,761
3321,se,8006,179049,38467,38467,2,1,2021.08.31 20:03,2021.09.03,2,2,873,906
3326,da,1456,321805,36527,37298,2,1,2021.08.31 20:17,2021.09.03,2,2,4576,519
3331,se,3275,321809,35573,37401,2,1,2021.08.31 20:25,2021.09.01,4,4,2510,891
3336,da,1109,91832,35798,36522,1,1,2021.08.31 20:32,2021.09.05,2,2,2028,901
3341,se,2125,9689,36678,37032,2,1,2021.08.31 20:43,2021.09.17,3,2,828,625
3346,da,3070,275567,35506,37357,3,1,2021.08.31 20:54,2021.09.10,2,2,834,561
3351,da,1191,321820,38353,38628,2,1,2021.08.31 21:11,2021.09.03,4,4,4316,519
3356,da,2194,30235,35507,38705,2,1,2021.08.31 21:15,2021.09.27,2,2,4095,519
3361,de,4766,321825,37912,37912,2,1,2021.08.31 21:21,2021.09.20,2,2,1374,1033
3366,da,893,321831,36172,38080,1,1,2021.08.31 21:35,2021.09.09,2,2,2660,903
3371,da,314,321835,38612,38612,3,1,2021.08.31 22:03,2021.09.10,2,2,1668,519
3376,da,648,321839,37391,38679,2,1,2021.08.31 22:19,2021.11.12,2,2,3809,0
3381,da,2726,141739,35769,35769,5,1,2021.08.31 22:52,2021.09.21,2,2,2055,561
